id,title,album,duration,release_date,rank,bpm,gain,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,in_POJ,in_POE,in_POF,in_POK,in_JRK,in_RFR,in_RUS,in_JFK,in_LOF,in_MSC,in_DEM,in_?XD,in_SLV,in_CHV,in_CTV,in_HPV,in_NRV,in_FCV,in_CUD,in_ONE,in_ADD,in_RCN,in_SGM,in_VCL,in_LRB,in_FAV,in_JFA,in_EFA
968797882,comfy vibes,comfy vibes,193,2020-05-22,95665,0.0,-17.3,Lilypichu,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
968726702,dreamy nightmares,dreamy nightmares,196,2020-05-22,75788,0.0,-14.5,Lilypichu,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
968766412,foreverland,foreverland,145,2020-05-22,99376,0.0,-16.4,Lilypichu,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1854141717,happy,happy,216,2022-08-21,63887,0.0,-12.1,Lilypichu,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
968798122,sunshine & butterflies,sunshine & butterflies,184,2020-05-22,157508,0.0,-16.3,Lilypichu,,,,,,,,,,,,,,,,,,True,True,,,,True,,,,,,True,,,,,,True,,
1027473032,these days it's hard to find the words,these days it's hard to find the words,168,2020-07-19,54504,0.0,-17.8,Lilypichu,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
980402842,wilting memories (feat. Jun Sung Ahn),wilting memories (feat. Jun Sung Ahn),112,2020-06-02,27303,0.0,-15.6,Lilypichu,Jun Sung Ahn,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
135189966,Daze（Re Ver.）,Mekakucity M's 1 ～Mekakucity Actors Vocal & Sound Collection～,233,2015-04-01,166410,197.82,-6.0,JIN,Maria,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
135189976,Kagerou Daze,Mekakucity M's 1 ～Mekakucity Actors Vocal & Sound Collection～,243,2015-04-01,114657,192.3,-6.9,JIN,Taguchi Shoichi,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
135189968,Headphone Actor,Mekakucity M's 1 ～Mekakucity Actors Vocal & Sound Collection～,222,2015-04-01,69159,101.08,-6.2,JIN,Lisa,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
135190544,Children Record,Mekakucity M's 2 ～Mekakucity Actors Vocal & Sound Collection～,189,2015-06-03,138910,101.08,-6.6,JIN,Maria,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
135190550,Yobanashi Deseive,Mekakucity M's 2 ～Mekakucity Actors Vocal & Sound Collection～,201,2015-06-03,158322,128.0,-6.4,JIN,Lisa,Maria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
135190564,Summer Time Record,Mekakucity M's 2 ～Mekakucity Actors Vocal & Sound Collection～,278,2015-06-03,55998,178.21,-7.4,JIN,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,True,,,,,,True,True,
1451235722,Outer Science,Mekakucity Records,215,2013-05-29,175553,0.0,-7.8,JIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1451235682,Yobanashi Deceive,Mekakucity Records,197,2013-05-29,122977,0.0,-6.1,JIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1535305352,Kagerou Days,Mekakucitydays,234,2012-05-30,31556,0.0,-5.6,JIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1177977542,First Steps,Celeste (Original Soundtrack),218,2018-01-25,365145,0.0,-11.3,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
1177977552,Resurrections,Celeste (Original Soundtrack),578,2018-01-25,428537,0.0,-9.6,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
1177977602,Scattered and Lost,Celeste (Original Soundtrack),353,2018-01-25,369875,0.0,-9.4,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
1177977682,Confronting Myself,Celeste (Original Soundtrack),249,2018-01-25,336280,0.0,-9.9,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,True,,,,,,True,,
1177977702,Reach for the Summit,Celeste (Original Soundtrack),668,2018-01-25,359719,0.0,-11.7,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
1402789752,Joy of Remembrance,Celeste: Farewell (Original Soundtrack),248,2019-09-09,228378,0.0,-12.7,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
1402789782,Beyond the Heart,Celeste: Farewell (Original Soundtrack),334,2019-09-09,243382,0.0,-12.1,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
1402789822,Farewell,Celeste: Farewell (Original Soundtrack),500,2019-09-09,317225,0.0,-11.8,Lena Raine,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,True,,
1402789762,In Stasis,Celeste: Farewell (Original Soundtrack),145,2019-09-09,208796,0.0,-14.4,Lena Raine,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
955504412,Remember Summer Days (Night Tempo Showa Groove Mix),Anri - Night Tempo presents The Showa Groove,226,2019-07-24,333128,0.0,-8.4,"Night Tempo,杏里",Night Tempo,Anri,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
955504422,Lady Sunshine (Night Tempo Showa Groove Mix),Anri - Night Tempo presents The Showa Groove,178,2019-07-24,264329,0.0,-7.6,"Night Tempo,杏里",Night Tempo,Anri,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,True,True,
952130362,Last Summer Whisper,Heaven Beach,299,2011-07-27,514652,0.0,-11.8,Anri,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,
951927482,Remember Summer Days,Timely!!,295,2011-07-27,530350,0.0,-9.5,Anri,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,True,,,,,,True,True,
951927432,Kanashimi ga Tomaranai I CAN'T STOP THE LONELINESS,Timely!!,263,2011-07-27,533201,0.0,-9.2,Anri,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
951927442,SHYNESS BOY,Timely!!,196,2011-07-27,466985,0.0,-10.1,Anri,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
951927392,WINDY SUMMER,Timely!!,246,2011-07-27,478682,0.0,-9.3,Anri,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
951927402,STAY BY ME,Timely!!,217,2011-07-27,415375,0.0,-10.3,Anri,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
951927462,DRIVING MY LOVE,Timely!!,291,2011-07-27,367623,0.0,-9.3,Anri,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1592968561,Zutto Zutto Zutto,Actor,229,2022-01-26,247293,0.0,-5.9,Ryokuoushoku Shakai,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2493747201,Be a flower,Be a flower,200,2023-10-29,665090,0.0,-5.7,Ryokuoushoku Shakai,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212803352,Ladybug,Kesshou,235,2021-02-03,207165,0.0,-5.6,Ryokuoushoku Shakai,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
770208062,Sabotage,Sabotage,241,2019-10-16,8674,0.0,-4.8,Ryokuoushoku Shakai,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127462492,Shout Baby,Singalong,265,2020-04-22,385514,0.0,-5.9,Ryokuoushoku Shakai,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
1127462462,Mela!,Singalong,242,2020-04-22,226808,0.0,-5.6,Ryokuoushoku Shakai,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,True,,,,,,True,True,
1530402622,airplane thoughts,airplane thoughts,210,2021-09-28,220400,0.0,-10.9,dhruv,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,
1530398722,double take,double take,171,2019-05-24,530137,0.0,-12.4,dhruv,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,True,,True
1532325062,moonlight,moonlight,159,2020-02-21,326052,0.0,-11.7,dhruv,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,True
1618501272,grateful,rapunzel,241,2022-01-21,294204,0.0,-11.5,dhruv,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1618501242,vulnerable,rapunzel,200,2022-01-21,165431,0.0,-12.3,dhruv,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,True
1618501252,what's wrong with me?,rapunzel,181,2022-01-21,120013,0.0,-12.1,dhruv,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
851641862,Any song,Any song,227,2020-01-13,456921,0.0,-6.8,Zico,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,
1833371337,Boys and Girls (Feat. Babylon),Boys and Girls,200,2015-11-03,2482,0.0,-6.4,Zico,Babylon,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,True,,
1839456937,Freak,Grown Ass Kid,169,2022-07-27,280512,0.0,-5.4,Zico,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
1007967482,Summer Hate (Feat. Rain),RANDOM BOX,184,2020-07-01,196826,0.0,-6.8,Zico,RAIN,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
2764316861,SPOT!,SPOT!,167,2024-04-26,661440,0.0,-6.3,Zico,JENNIE,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,True,,
532421232,SoulMate (feat. IU),SoulMate (feat. IU),219,2018-07-30,256364,97.05,-9.5,Zico,IU,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
1213631672,Liar,Creation,290,2021-01-26,255757,0.0,-11.4,Yorushika,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
932146002,Ghost In A Flower,Ghost In A Flower,240,2020-04-22,314565,0.0,-8.4,Yorushika,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,True,True,
1032009642,Prostitution,Plagiarism,218,2020-07-29,198073,0.0,-6.9,Yorushika,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262044357,Setting Sun,Setting Sun,200,2023-05-08,360053,0.0,-10.2,Yorushika,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
1194622402,Spring Thief,Spring Thief,290,2021-01-09,253920,0.0,-9.4,Yorushika,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595471032,Sunny,Sunny,270,2024-01-05,524503,0.0,-9.9,Yorushika,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,True,,,,,,True,True,
1089311882,BETTER DAYS,BETTER DAYS,303,2020-10-07,123265,0.0,-8.3,ALI,Dos Monos,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,
1093607442,LOST IN PARADISE (Jujutsu Kaisen Ending Theme Song),LOST IN PARADISE,327,2020-10-10,620004,0.0,-7.3,ALI,AKLO,,,,,,,,,True,,,,,,,,,,,,,True,True,True,,,,True,,,,,,True,True,
1135920082,DESPERADO,LOST IN PARADISE,339,2020-11-25,213008,0.0,-6.1,ALI,J-Rexxx,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135920092,FAITH,LOST IN PARADISE,347,2020-11-25,137422,0.0,-6.6,ALI,namichie,Gomess,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1198613202,FEELIN' GOOD,"LOVE, MUSIC AND DANCE",289,2021-01-27,191399,0.0,-5.0,ALI,umedacypher,UMEDA CYPHER,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1024948992,Wild Side,Wild Side,158,2019-11-27,518840,0.0,-8.0,ALI,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,
2451391865,Back for More (with Anitta),Back for More (with Anitta),131,2023-09-15,551767,0.0,-6.8,TOMORROW X TOGETHER,Anitta,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1050333472,Everlasting Shine,DRAMA,191,2020-08-19,450902,0.0,-5.9,TOMORROW X TOGETHER,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194658122,Force,Force,241,2021-01-10,232991,0.0,-6.3,TOMORROW X TOGETHER,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,True,,,,,,True,True,
2112303117,Tinnitus (Wanna be a rock),The Name Chapter: TEMPTATION,157,2023-01-27,544648,0.0,-8.7,TOMORROW X TOGETHER,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
2726775521,I’ll See You There Tomorrow,minisode 3: TOMORROW,196,2024-04-01,522398,0.0,-8.2,TOMORROW X TOGETHER,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2726775541,Deja Vu,minisode 3: TOMORROW,171,2024-04-01,613122,0.0,-8.3,TOMORROW X TOGETHER,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1114414982,Blue Hour,minisode1 : Blue Hour,209,2020-10-26,544864,0.0,-7.2,TOMORROW X TOGETHER,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,
1036559192,DUMDi DUMDi,DUMDi DUMDi,210,2020-08-03,351459,0.0,-5.4,I-DLE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1684746187,TOMBOY,I NEVER DIE,174,2022-03-14,148054,0.0,-5.2,I-DLE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1195512312,HWAA,I burn,197,2021-01-11,480030,0.0,-6.7,I-DLE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2256532067,Queencard,I feel,161,2023-05-15,125963,0.0,-6.2,I-DLE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
918602662,Oh my god,I trust,195,2020-04-06,555710,0.0,-7.2,I-DLE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1715639347,DANCE TONIGHT,DANCE TONIGHT,178,2022-04-22,25322,0.0,-8.0,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1387788282,ETERNAL FANTASY,ETERNAL FANTASY,136,2021-06-12,148629,0.0,-8.5,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,True,
1849665557,SWEET LIKE CANDY,FRIDAY NIGHT LOVIN',174,2022-08-19,19134,0.0,-9.2,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1849665537,FRIDAY NIGHT LOVIN',FRIDAY NIGHT LOVIN',123,2022-08-19,7778,0.0,-9.7,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1208171012,Flyday Chinatown,Flyday Chinatown,135,2021-01-22,21190,0.0,-8.6,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,True,
1208171022,メカファイター '87,Flyday Chinatown,139,2021-01-22,21773,0.0,-8.9,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1368177022,LOVING YOU/ME,LOVING YOU/ME,181,2021-05-28,21609,0.0,-11.7,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1208171002,UNICORN ATTACK!,UNICORN ATTACK!,161,2020-07-15,7820,0.0,-13.3,EVADE FROM 宇宙,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1880181827,Talk that Talk,BETWEEN 1&2,177,2022-08-26,529891,0.0,-5.3,TWICE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1175193682,CRY FOR ME,CRY FOR ME,204,2020-12-18,527221,0.0,-8.5,TWICE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1114415022,I CAN'T STOP ME,Eyes Wide Open,205,2020-10-26,549074,0.0,-7.0,TWICE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,
1255927852,FANCY,FANCY YOU,213,2019-04-22,608607,0.0,-6.1,TWICE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1533348982,The Feels,Formula of Love: O+T=<3,198,2021-11-12,640761,0.0,-6.1,TWICE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,
1256485832,Look At Me,Twicetagram,193,2017-11-21,534212,0.0,-7.3,TWICE,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2326151765,The Beginning,JINSEI KAKETE BOKU WA,292,2013-03-06,482697,0.0,-5.4,ONE OK ROCK,,,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
2326151775,Clock Strikes,JINSEI KAKETE BOKU WA,235,2013-03-06,376218,0.0,-7.1,ONE OK ROCK,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,
1868319897,Save Yourself,Luxury Disease,197,2022-09-09,440176,0.0,-6.1,ONE OK ROCK,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
1868319907,Neon,Luxury Disease,184,2022-09-09,417434,0.0,-7.3,ONE OK ROCK,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1868319957,Prove,Luxury Disease,226,2022-09-09,384234,0.0,-7.0,ONE OK ROCK,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,True,,,,,,True,,True
1300344272,Renegades,Renegades,244,2021-04-16,458373,0.0,-7.6,ONE OK ROCK,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
589680182,Stand Out Fit In,Stand Out Fit In,214,2018-11-23,466664,126.05,-7.2,ONE OK ROCK,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1751652667,LA DI DA,-77.82X-78.29,210,2020-09-21,382069,0.0,-4.2,Everglow,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
1751652677,UNTOUCHABLE,-77.82X-78.29,190,2020-09-21,301457,0.0,-4.4,Everglow,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
648500382,Bon Bon Chocolat,ARRIVAL OF EVERGLOW,228,2019-03-18,22288,0.0,-8.0,Everglow,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
731140672,Hush,HUSH,164,2019-08-19,15992,148.19,-6.9,Everglow,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,
1741246297,Pirate,Return of The Girl,210,2021-12-01,392655,0.0,-8.0,Everglow,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1756547537,DUN DUN,reminiscence,192,2020-02-03,524675,0.0,-5.5,Everglow,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1220736582,No Differences,ALDNOAH.ZERO (Original Soundtrack),277,2014-09-10,342848,0.0,-9.4,Hiroyuki Sawano,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220973892,God Of Ink,Re:CREATORS (Original Soundtrack),251,2017-06-14,114154,0.0,-7.3,Hiroyuki Sawano,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1220974002,Layers,Re:CREATORS (Original Soundtrack),226,2017-06-14,244128,0.0,-7.6,Hiroyuki Sawano,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,
370201191,Barricades,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",221,2017-06-07,521367,104.93,-7.2,Hiroyuki Sawano,Yosh,MPI,Gemie,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
370201231,Call of Silence,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",178,2017-06-07,519807,124.16,-12.5,Hiroyuki Sawano,Gemie,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
367621001,The Reluctant Heroes,"TV Anime ""Attack on Titan"" Original Soundtrack",267,2014-07-31,425317,126.82,-9.2,Hiroyuki Sawano,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,True,True,
1283795152,Beautiful Day,Beautiful Day,215,2021-04-07,87697,0.0,-6.8,Rude-alpha,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1024950082,Icecream,Icecream,223,2020-02-08,9963,0.0,-5.7,Rude-alpha,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168252692,It's Only Love - From THE FIRST TAKE,It's Only Love - From THE FIRST TAKE,204,2020-12-25,70040,0.0,-8.6,Rude-alpha,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
976060262,LIFE,LIFE,181,2019-07-13,390408,0.0,-6.6,Rude-alpha,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,
1176866562,Paradise,Paradise,173,2021-01-10,438685,0.0,-6.0,Rude-alpha,,,,,,,,,,True,,,,,,,,,,,,,True,True,True,,,,True,,,,,,True,True,
1168252682,Wonder - From THE FIRST TAKE,Wonder - From THE FIRST TAKE,185,2020-12-25,25978,0.0,-8.1,Rude-alpha,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
716300162,Movie Star,"HELLO Chapter 1: Hello, Stranger",210,2019-07-23,367010,112.04,-5.9,CIX,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
716300152,What You Wanted,"HELLO Chapter 1: Hello, Stranger",188,2019-07-23,232836,146.09,-6.0,CIX,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,True,,
716300182,Imagine,"HELLO Chapter 1: Hello, Stranger",204,2019-07-23,89346,114.84,-7.4,CIX,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,
810242252,Numb,"HELLO Chapter 2: Hello, Strange Place",205,2019-11-19,159397,0.0,-5.6,CIX,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
1119271772,Move My Body,"HELLO Chapter 3: Hello, Strange Time",196,2020-10-27,105753,0.0,-5.4,CIX,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
1010102772,"WIN (""The God of HighSchool"" ED)","WIN (""The God of HighSchool"" ED)",205,2020-07-07,253193,0.0,-6.6,CIX,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
1974233267,Dans les veines,Dans les veines,134,2020-01-27,139958,0.0,-11.4,gvs,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1974233907,Golden Hour,Golden Hour,135,2020-10-16,362800,0.0,-15.5,gvs,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,True,,
1974233337,J'ME SENS BIEN,J'ME SENS BIEN,151,2022-08-14,295630,0.0,-13.0,gvs,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,True,,,,,,True,,
1974233587,CdG*,Nocturnes vol.1,110,2021-04-22,238453,0.0,-15.6,gvs,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1974233597,Dentelle,Nocturnes vol.1,140,2021-04-22,225386,0.0,-14.2,gvs,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2132938707,JENNA ORTEGA,ST4RS,127,2023-02-17,252494,0.0,-12.3,gvs,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1780496187,Blue Ambience,Blue Ambience,250,2022-06-14,255983,0.0,-6.6,Mrs. Green Apple,Asmi,,,,,,,,,True,,,,,,,,,,,,,,True,True,,,,True,,,,,,True,True,
711676642,Inferno,Inferno,212,2019-07-18,653236,184.57,-4.9,Mrs. Green Apple,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737587691,Lilac,Lilac,288,2024-04-12,363957,0.0,-6.6,Mrs. Green Apple,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242735297,Que Sera Sera,Que Sera Sera,272,2023-04-25,280800,0.0,-8.2,Mrs. Green Apple,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
1808074507,Dance Hall,Unity,203,2022-07-07,320200,0.0,-7.2,Mrs. Green Apple,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1127462362,BL,BL,193,2020-02-19,64292,0.0,-9.7,Queen Bee,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
976045612,Fire,Fire Full Edition,215,2019-01-30,417520,170.14,-8.3,Queen Bee,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
2225785617,Mephisto,Mephisto,229,2023-04-20,466748,0.0,-7.7,Queen Bee,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,True,True,
2046554637,VIOLENCE,VIOLENCE,232,2022-12-21,265545,0.0,-7.3,Queen Bee,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2464909545,ZERO ICHI,ZERO ICHI,189,2023-10-07,469762,0.0,-5.8,Queen Bee,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693405507,Captain America,Captain America,175,2022-04-04,301601,0.0,-10.5,Cal Scruby,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
678983792,Kobe With the Fro,Unsigned,188,2019-05-21,314027,0.0,-9.0,Cal Scruby,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
630204412,Faster,[Part 2],240,2019-02-11,255901,110.84,-9.1,Cal Scruby,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
113418500,Stitches,Handwritten (Revisited),207,2015-11-20,837872,0.0,-8.8,Shawn Mendes,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
113418508,Something Big,Handwritten (Revisited),161,2015-11-20,591708,0.0,-6.4,Shawn Mendes,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
351595631,There's Nothing Holdin' Me Back,Illuminate (Deluxe),202,2017-04-20,955092,0.0,-7.4,Shawn Mendes,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
1431566162,KESI,KESI,177,2021-07-14,465019,0.0,-7.6,Camilo,Shawn Mendes,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,True,,
1148426902,Monster,Monster,179,2020-11-20,719329,0.0,-9.2,Shawn Mendes,Justin Bieber,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
2206732827,Bad For Me,Bad For Me,178,2023-03-31,196273,0.0,-9.4,Stacey Ryan,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,
1674563437,Don't Text Me When You're Drunk,Don't Text Me When You're Drunk,194,2022-01-16,291810,0.0,-7.7,Stacey Ryan,Zai1k,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
